id,path,line,kind,index,source,translation,meta
scenes/act2.md:1562:dialogue:0,scenes/act2.md,1562,dialogue,0,GET OUT GET OUT GET OUT GET OUT GET OUT GET OUT GET OUT GET OUT GET OUT GET OU--,ΦΥΓΕ ΦΥΓΕ ΦΥΓΕ ΦΥΓΕ ΦΥΓΕ ΦΥΓΕ ΦΥΓΕ ΦΥΓΕ ΦΥΓΕ ΦΥ--,"{""speaker"": ""b""}"
scenes/act2.md:1591:dialogue:0,scenes/act2.md,1591,dialogue,0,"You alright, kid?","Είσαι καλά, μικρέ;","{""speaker"": ""r""}"
scenes/act2.md:1623:dialogue:0,scenes/act2.md,1623,dialogue,0,Y-you...,Ε-εσύ...,"{""speaker"": ""r""}"
scenes/act2.md:1633:dialogue:0,scenes/act2.md,1633,dialogue,0,are *kinky*.,είσαι *kinky*.,"{""speaker"": ""r""}"
scenes/act2.md:1635:dialogue:0,scenes/act2.md,1635,dialogue,0,"I like that. Come to my party next weekend, cutie.","Μ'αρέσει αυτό. Έλα στο πάρτι μου το επόμενο Σαββατοκύριακο, κούκλα.","{""speaker"": ""r""}"
scenes/act2.md:1642:dialogue:0,scenes/act2.md,1642,dialogue,0,"ok bye, ciao, adios, au revoir","ok bye, ciao, adios, au revoir","{""speaker"": ""h2""}"
scenes/act2.md:1644:dialogue:0,scenes/act2.md,1644,dialogue,0,"The animal might have won today, but come back, and I'll mix something even stronger for you!","Το ζώο μπορεί να κέρδισε σήμερα, αλλά γύρνα, και θα φτιάξω κάτι ακόμα πιο δυνατό για σένα!","{""speaker"": ""r""}"
scenes/act2.md:1646:dialogue:0,scenes/act2.md,1646,dialogue,0,"sayōnara, auf wiedersehen, zài jiàn, shalom","sayōnara, auf wiedersehen, zài jiàn, shalom","{""speaker"": ""h2""}"
scenes/act2.md:1648:dialogue:0,scenes/act2.md,1648,dialogue,0,"You and me, kid, we'll show that beast who's boss!","Εσύ κι εγώ, μικρέ, θα δείξουμε σε εκείνο το θηρίο ποιος κυβερνά!","{""speaker"": ""r""}"
scenes/act2.md:1656:dialogue:0,scenes/act2.md,1656,dialogue,0,ok sorry i have to run,ok sorry πρέπει να φύγω,"{""speaker"": ""h2""}"
scenes/act2.md:1660:dialogue:0,scenes/act2.md,1660,dialogue,0,"^Damn^ it. The animal won today, huh?","^Γαμώ^το. Το ζώο κέρδισε σήμερα, ε;","{""speaker"": ""r""}"
scenes/act2.md:1664:dialogue:0,scenes/act2.md,1664,dialogue,0,"no no, just, uh, gotta run a marathon. gotta go fast.","όχι όχι, απλά, εμ, πρέπει να τρέξω μαραθώνιο. gotta go fast.","{""speaker"": ""h2""}"
scenes/act2.md:1668:dialogue:0,scenes/act2.md,1668,dialogue,0,"Come to my party next weekend, cutie. I'll mix something even stronger for you.","Έλα στο πάρτι μου το επόμενο Σαββατοκύριακο, κούκλα. Θα φτιάξω κάτι ακόμα πιο δυνατό για σένα.","{""speaker"": ""r""}"
scenes/act2.md:1670:dialogue:0,scenes/act2.md,1670,dialogue,0,ok thanks gonna run run run run run,ok thanks θα τρέξω run run run run,"{""speaker"": ""h2""}"
scenes/act2.md:1672:dialogue:0,scenes/act2.md,1672,dialogue,0,"You and me, kid, we'll show that beast who's boss!","Εσύ κι εγώ, μικρέ, θα δείξουμε σε εκείνο το θηρίο ποιος κυβερνά!","{""speaker"": ""r""}"
scenes/act2.md:1695:dialogue:0,scenes/act2.md,1695,dialogue,0,Human! Are you okay?!,Άνθρωπος! Είσαι καλά;,"{""speaker"": ""b""}"
scenes/act2.md:1701:dialogue:0,scenes/act2.md,1701,dialogue,0,"Gosh, that was *close.* We really could've--","Θεέ μου, ήταν *κοντά.* Πραγματικά θα μπορούσαμε--","{""speaker"": ""b""}"
scenes/act2.md:1719:dialogue:0,scenes/act2.md,1719,dialogue,0,I'm coming back to the party next weekend.,Θα γυρίσω στο πάρτι το επόμενο Σαββατοκύριακο.,"{""speaker"": ""h""}"
scenes/act2.md:1721:dialogue:0,scenes/act2.md,1721,dialogue,0,"The next time we fight, I'm not just going to *defeat* you...","Την επόμενη φορά που θα πολεμήσουμε, δεν θα σε *νικήσω* απλά...","{""speaker"": ""h""}"
scenes/act2.md:1723:dialogue:0,scenes/act2.md,1723,dialogue,0,I'm going to ^fuck^ing *kill* you.,Θα σε ^γαμήσω^ *σκοτώσω*.,"{""speaker"": ""h""}"
scenes/act3.md:9:dialogue:0,scenes/act3.md,9,dialogue,0,Cheers!,Στην υγειά μας!,"{""speaker"": ""r""}"
scenes/act3.md:26:dialogue:0,scenes/act3.md,26,dialogue,0,*Ah* that hits the spot.,*Αχ* αυτό χτυπάει ακριβώς εκεί που πρέπει.,"{""speaker"": ""h2""}"
scenes/act3.md:33:dialogue:0,scenes/act3.md,33,dialogue,0,"You know, kid...","Ξέρεις, μικρέ...","{""speaker"": ""r""}"
scenes/act3.md:40:dialogue:0,scenes/act3.md,40,dialogue,0,"Specifically, the spots hit are my left and right amygdala.","Συγκεκριμένα, χτυπάνε το δεξί και το αριστερό αμυγδαλοειδές μου.","{""speaker"": ""h2""}"
scenes/act3.md:47:dialogue:0,scenes/act3.md,47,dialogue,0,You remind me of myself when I was younger. Back when I was tormented by the animal in my head.,Μου θυμίζεις τον εαυτό μου όταν ήμουν νεότερος. Τότε που με βασάνιζε το ζώο στο κεφάλι μου.,"{""speaker"": ""r""}"
scenes/act3.md:54:dialogue:0,scenes/act3.md,54,dialogue,0,"I'm so grateful I can pay it forward, and help you kill the beast the way I killed mine.",Είμαι τόσο χαρούμενος που μπορώ να το περάσω παρακάτω και να σε βοηθήσω να σκοτώσεις το θηρίο όπως σκότωσα το δικό μου.,"{""speaker"": ""r""}"
scenes/act3.md:60:dialogue:0,scenes/act3.md,60,dialogue,0,"Hey, quick question: truth or da--","Έι, μια γρήγορη ερώτηση: truth or da--","{""speaker"": ""r""}"
scenes/act3.md:68:dialogue:0,scenes/act3.md,68,dialogue,0,DARE!,ΠΡΟΚΛΗΣΗ!,"{""speaker"": ""h2""}"
scenes/act3.md:76:dialogue:0,scenes/act3.md,76,dialogue,0,Haha! Good.,Χαχα! Ωραία.,"{""speaker"": ""r""}"
scenes/act3.md:83:dialogue:0,scenes/act3.md,83,dialogue,0,Ok. You see that baby-blue swimming pool down there?,Οκ. Βλέπεις εκείνη την πισίνα baby-blue κάτω;,"{""speaker"": ""r""}"
scenes/act3.md:91:dialogue:0,scenes/act3.md,91,dialogue,0,Yeah? Six floors down?,Ναι; Έξι όροφους κάτω;,"{""speaker"": ""h2""}"
scenes/act3.md:98:dialogue:0,scenes/act3.md,98,dialogue,0,Jump in.,Πήδα μέσα.,"{""speaker"": ""r""}"
scenes/act3.md:105:dialogue:0,scenes/act3.md,105,dialogue,0,...,...,"{""speaker"": ""h2""}"
scenes/act3.md:111:dialogue:0,scenes/act3.md,111,dialogue,0,"Wait, what?","Περίμενε, τι;","{""speaker"": ""h2""}"
scenes/act3.md:118:dialogue:0,scenes/act3.md,118,dialogue,0,"The animal's started whining, hasn't it?","Το ζώο άρχισε να μουρμουρίζει, έτσι δεν είναι;","{""speaker"": ""r""}"
scenes/act3.md:124:dialogue:0,scenes/act3.md,124,dialogue,0,"*Oh nooooo it's dangerous, don't do iiiiit.*","*Ωχ όχιιιιι είναι επικίνδυνο, μην το κάνειιιις.*","{""speaker"": ""r""}"
scenes/act3.md:130:dialogue:0,scenes/act3.md,130,dialogue,0,"But that's exactly why we need death-defying thrills! Party hard! Carpe diem! Snort coke off a hooker's ^ass^, #YOLO!","Αλλά γι' αυτό ακριβώς χρειαζόμαστε συγκινήσεις που ξεφεύγουν από τον θάνατο! Πάρτι σκληρά! Carpe diem! Σνιφάρε κόκα από τον ^ass^ μιας hooker, #YOLO!","{""speaker"": ""r""}"
scenes/act3.md:136:dialogue:0,scenes/act3.md,136,dialogue,0,Show that animal we don't give two *^dick^s* about its ^bitch^ing! Jump in.,Δείξε στο ζώο ότι δεν μας νοιάζουν δύο *^πουλιά^* για το ^καριόλα^-γκρίνια του! Πήδα μέσα.,"{""speaker"": ""r""}"
scenes/act3.md:143:dialogue:0,scenes/act3.md,143,dialogue,0,"Uh, but sometimes, um... fear has a point...","Ε, αλλά μερικές φορές, εμ... ο φόβος έχει νόημα...","{""speaker"": ""h2""}"
scenes/act3.md:151:dialogue:0,scenes/act3.md,151,dialogue,0,...,...,"{""speaker"": ""r""}"
scenes/act3.md:159:dialogue:0,scenes/act3.md,159,dialogue,0,"I'm sorry, did you fall for that McMindfulness propaganda that claims feeling bad is *good?*","Συγγνώμη, πέσατε στην προπαγάνδα McMindfulness που λέει ότι το να νιώθεις άσχημα είναι *καλό;*","{""speaker"": ""r""}"
scenes/act3.md:165:dialogue:0,scenes/act3.md,165,dialogue,0,"The ^assholes^ who run this world give the rest of *us* anxiety and depression,","Οι ^μαλάκες^ που κυβερνάνε αυτόν τον κόσμο δίνουν σε *εμάς* άγχος και κατάθλιψη,","{""speaker"": ""r""}"
scenes/act3.md:171:dialogue:0,scenes/act3.md,171,dialogue,0,"Then make TED Talks to tell us to ""accept"" being ^fucked^ over, and ""embrace"" that sadistic demon in our heads!","Και μετά κάνουν TED Talks για να μας πουν να ""αποδεχτούμε"" που μας ^γαμάνε^, και να ""αγκαλιάσουμε"" εκείνο το σαδιστικό δαίμονα στο κεφάλι μας!","{""speaker"": ""r""}"
scenes/act3.md:177:dialogue:0,scenes/act3.md,177,dialogue,0,"Kid, I know that *you* know that animal *hurts* people like us. It *tortures* people like us.","Μικρέ, ξέρω ότι *εσύ* ξέρεις ότι το ζώο *βλάπτει* ανθρώπους σαν εμάς. *Βασανίζει* ανθρώπους σαν εμάς.","{""speaker"": ""r""}"
scenes/act3.md:183:dialogue:0,scenes/act3.md,183,dialogue,0,"It's not our friend. It's a rabid beast, which either needs to be *tranquilized*,","Δεν είναι φίλος μας. Είναι λυσσασμένο θηρίο, που είτε πρέπει να *ηρεμήσει*,","{""speaker"": ""r""}"
scenes/act3.md:189:dialogue:0,scenes/act3.md,189,dialogue,0,Or have a *bullet put in its skull*.,Είτε να του *βάλουν σφαίρα στο κρανίο*.,"{""speaker"": ""r""}"
scenes/act3.md:195:dialogue:0,scenes/act3.md,195,dialogue,0,"Otherwise, you're going to let it win.",Αλλιώς θα το αφήσεις να κερδίσει.,"{""speaker"": ""r""}"
scenes/act3.md:203:dialogue:0,scenes/act3.md,203,dialogue,0,No. You're wrong.,Όχι. Έχεις λάθος.,"{""speaker"": ""h2""}"
scenes/act3.md:213:dialogue:0,scenes/act3.md,213,dialogue,0,I'm not going to let it win.,Δεν πρόκειται να το αφήσω να κερδίσει.,"{""speaker"": ""h2""}"
scenes/act3.md:222:dialogue:0,scenes/act3.md,222,dialogue,0,"^Fuck^ yeah! I believe in you, babe! Kill it! <3","^Γαμώ^ ναι! Πιστεύω σε σένα, μωρό μου! Σκότωσέ το! <3","{""speaker"": ""r""}"
scenes/act3.md:243:dialogue:0,scenes/act3.md,243,dialogue,0,no no no no no no,όχι όχι όχι όχι όχι όχι,"{""speaker"": ""b""}"
scenes/act3.md:245:dialogue:0,scenes/act3.md,245,dialogue,0,"THIS CHAPTER HAS TWO POSSIBLE ENDINGS. ONE IS *VERY, VERY BAD.*","ΑΥΤΟ ΤΟ ΚΕΦΑΛΑΙΟ ΕΧΕΙ ΔΥΟ ΠΙΘΑΝΑ ΤΕΛΗ. ΤΟ ΕΝΑ ΕΙΝΑΙ *ΠΟΛΥ, ΠΟΛΥ ΚΑΚΟ.*","{""speaker"": ""n""}"
scenes/act3.md:247:dialogue:0,scenes/act3.md,247,dialogue,0,NO NO NO NO NO NO NO NO NO NO NO NO NO NO,ΟΧΙ ΟΧΙ ΟΧΙ ΟΧΙ ΟΧΙ ΟΧΙ ΟΧΙ ΟΧΙ ΟΧΙ ΟΧΙ ΟΧΙ ΟΧΙ ΟΧΙ ΟΧΙ,"{""speaker"": ""b""}"
scenes/act3.md:249:dialogue:0,scenes/act3.md,249,dialogue,0,CHOOSE WISELY. PROTECT YOUR HUMAN,ΔΙΑΛΕΞΕ ΣΟΦΑ. ΠΡΟΣΤΑΤΕΨΕ ΤΟΝ ΑΝΘΡΩΠΟ ΣΟΥ,"{""speaker"": ""n""}"
scenes/act3.md:253:dialogue:0,scenes/act3.md,253,dialogue,0,AAAAAAAAAAAAAAAAAA,ΑΑΑΑΑΑΑΑΑΑΑΑΑΑΑΑΑΑ,"{""speaker"": ""b""}"
scenes/act3.md:257:dialogue:0,scenes/act3.md,257,dialogue,0,GOOD LUCK,ΚΑΛΗ ΤΥΧΗ,"{""speaker"": ""n""}"
scenes/act3.md:264:choice:0,scenes/act3.md,264,choice,0,"Human, you could actually DIE here!","Άνθρωπος, εδώ μπορείς να ΠΕΘΑΝΕΙΣ στ' αλήθεια!","{""anchor"": ""#act3a_harm""}"
scenes/act3.md:266:choice:0,scenes/act3.md,266,choice,0,This is stupid and self-destructive!,Είναι χαζό και αυτοκαταστροφικό!,"{""anchor"": ""#act3a_bad""}"
scenes/act3.md:268:choice:0,scenes/act3.md,268,choice,0,These sickos aren't really your friends!,Αυτοί οι αρρωστημένοι δεν είναι πραγματικά φίλοι σου!,"{""anchor"": ""#act3a_alone""}"
scenes/act3.md:274:dialogue:0,scenes/act3.md,274,dialogue,0,H--,Χ--,"{""speaker"": ""b""}"
scenes/act3.md:282:dialogue:0,scenes/act3.md,282,dialogue,0,T--,Τ--,"{""speaker"": ""b""}"
scenes/act3.md:290:dialogue:0,scenes/act3.md,290,dialogue,0,T--,Τ--,"{""speaker"": ""b""}"
scenes/act3.md:310:dialogue:0,scenes/act3.md,310,dialogue,0,"You know, I might've believed you... if you hadn't tried that a zillion times before.","Ξέρεις, ίσως να σ' είχα πιστέψει... αν δεν το είχες δοκιμάσει εκατομμύρια φορές πριν.","{""speaker"": ""h""}"
scenes/act3.md:312:dialogue:0,scenes/act3.md,312,dialogue,0,You're the wolf who cried wolf.,Είσαι ο λύκος που φώναζε λύκο.,"{""speaker"": ""h""}"
scenes/act3.md:357:dialogue:0,scenes/act3.md,357,dialogue,0,You tried that too.,Κι αυτό το δοκίμασες.,"{""speaker"": ""h""}"
scenes/act3.md:359:dialogue:0,scenes/act3.md,359,dialogue,0,"human, please...","άνθρωπος, σε παρακαλώ...","{""speaker"": ""b""}"
scenes/act3.md:363:dialogue:0,scenes/act3.md,363,dialogue,0,Oh I'm *sorry* Big Pharma doesn't approve of my self-medication.,"Ω, *συγγνώμη*, η Big Pharma δεν εγκρίνει την αυτοφαρμακεία μου.","{""speaker"": ""h""}"
scenes/act3.md:365:dialogue:0,scenes/act3.md,365,dialogue,0,"Look ^asshole^, we *all* have a way of shutting you the ^fuck^ up.","Άκου ^μαλάκα^, *όλοι* έχουμε τρόπο να σ' κλείσουμε το στόμα ^γαμώ^.","{""speaker"": ""h""}"
scenes/act3.md:369:dialogue:0,scenes/act3.md,369,dialogue,0,Some people throw themselves into work.,Κάποιοι ρίχνονται στη δουλειά.,"{""speaker"": ""h""}"
scenes/act3.md:373:dialogue:0,scenes/act3.md,373,dialogue,0,"Some people throw themselves into sex, drugs, and refreshing their Facebook feed.","Κάποιοι ρίχνονται στο σεξ, τα ναρκωτικά και το refresh του Facebook feed.","{""speaker"": ""h""}"
scenes/act3.md:377:dialogue:0,scenes/act3.md,377,dialogue,0,Some people throw themselves into other people. ,Κάποιοι ρίχνονται πάνω σε άλλους ανθρώπους.,"{""speaker"": ""h""}"
scenes/act3.md:381:dialogue:0,scenes/act3.md,381,dialogue,0,I'm going to throw myself into that swimming pool.,Εγώ θα ριχτώ σε εκείνη την πισίνα.,"{""speaker"": ""h""}"
scenes/act3.md:383:choice:0,scenes/act3.md,383,choice,0,You're drunk and it's SIX FLOORS DOWN,Είσαι μεθυσμένος και είναι ΕΞΙ ΟΡΟΦΟΥΣ ΚΑΤΩ,"{""anchor"": ""#act3_bad_1_harm""}"
scenes/act3.md:385:choice:0,scenes/act3.md,385,choice,0,"Dang it, this is the thanks I get?!","Κατάρα, αυτά είναι τα ευχαριστήρια που παίρνω;","{""anchor"": ""#act3_bad_1_insult""}"
scenes/act3.md:387:choice:0,scenes/act3.md,387,choice,0,"Okay, I admit it. I messed up.","Εντάξει, το παραδέχομαι. Τα έκανα θάλασσα.","{""anchor"": ""#act3_good_1""}"
scenes/act3.md:391:dialogue:0,scenes/act3.md,391,dialogue,0,"Even if you land in the water, the surface tension will crack your ribs and give you a concussion *at the least!*","Ακόμα κι αν προσγειωθείς στο νερό, η επιφανειακή τάση θα σου σπάσει τις πλευρές και θα σου δώσει διάσειση *τουλάχιστον!*","{""speaker"": ""b""}"
scenes/act3.md:393:dialogue:0,scenes/act3.md,393,dialogue,0,Eh.,Ε.,"{""speaker"": ""h""}"
scenes/act3.md:409:dialogue:0,scenes/act3.md,409,dialogue,0,I saw a Russian guy do this on YouTube once.,Είδα κάποιον Ρώσο να το κάνει αυτό στο YouTube μια φορά.,"{""speaker"": ""h""}"
scenes/act3.md:417:dialogue:0,scenes/act3.md,417,dialogue,0,"I- Excuse me, the *thanks?*","Ε- Συγγνώμη, τα *ευχαριστήρια;*","{""speaker"": ""h""}"
scenes/act3.md:421:dialogue:0,scenes/act3.md,421,dialogue,0,This is exactly why I *exist!* Because humans can't be trusted to protect themselves!,Γι' αυτό ακριβώς *υπάρχω!* Επειδή οι άνθρωποι δεν μπορούν να εμπιστευτούν τον εαυτό τους να προστατευτεί!,"{""speaker"": ""b""}"
scenes/act3.md:423:dialogue:0,scenes/act3.md,423,dialogue,0,I've been trying to protect your stupid butt all my life and now you're just going t--,Προσπαθώ να προστατεύσω το χαζοκώλο σου όλη μου τη ζωή και τώρα απλά θα--,"{""speaker"": ""b""}"
scenes/act3.md:445:dialogue:0,scenes/act3.md,445,dialogue,0,heh.,χε.,"{""speaker"": ""h""}"
scenes/act3.md:449:dialogue:0,scenes/act3.md,449,dialogue,0,hahahaha,χαχαχα,"{""speaker"": ""h""}"
scenes/act3.md:453:dialogue:0,scenes/act3.md,453,dialogue,0,HAHAHAHAHAHA,ΧΑΧΑΧΑΧΑΧΑΧΑ,"{""speaker"": ""h""}"
scenes/act3.md:460:dialogue:0,scenes/act3.md,460,dialogue,0,Oh WOW is that the biggest *^fuck^ing* understatement of the century!,"Ω WOW, αυτό είναι η μεγαλύτερη *^γαμημένη^* υποβάθμιση του αιώνα!","{""speaker"": ""h""}"
scenes/act3.md:464:dialogue:0,scenes/act3.md,464,dialogue,0,"Yeah, you rotting pile of blood-coated ^shit^! You messed the ^fuck^ up!","Ναι, σάπιο σωρό από ^σκατά^ βουλυμένο σε αίμα! Τα έκανες ^γαμώ^-θάλασσα!","{""speaker"": ""h""}"
scenes/act3.md:468:dialogue:0,scenes/act3.md,468,dialogue,0,"Any other remarks, Captain Obvious?","Άλλες παρατηρήσεις, Καπετάνιε Προφανές;","{""speaker"": ""h""}"
scenes/act3.md:470:choice:0,scenes/act3.md,470,choice,0,But revenge on me isn't the answer!,Αλλά η εκδίκηση εναντίον μου δεν είναι η απάντηση!,"{""anchor"": ""#act3_good_1_fail_revenge""}"
scenes/act3.md:472:choice:0,scenes/act3.md,472,choice,0,But this time I'm *actually* right!,Αλλά αυτή τη φορά έχω *πραγματικά* δίκιο!,"{""anchor"": ""#act3_good_1_fail_harm""}"
scenes/act3.md:474:choice:0,scenes/act3.md,474,choice,0,I've hurt you.,Σε πλήγωσα.,"{""anchor"": ""#act3_good_2a""}"
scenes/act3.md:479:dialogue:0,scenes/act3.md,479,dialogue,0,"You need to have a healthier relationship with your emotions, rather than drown them wi--","Πρέπει να έχεις πιο υγιή σχέση με τα συναισθήματά σου, αντί να τα πνίγεις με--","{""speaker"": ""b""}"
scenes/act3.md:501:dialogue:0,scenes/act3.md,501,dialogue,0,"So please, put the bottle down and let's--","Οπότε σε παρακαλώ, βάλε το μπουκάλι κάτω και ας--","{""speaker"": ""b""}"
scenes/act3.md:526:dialogue:0,scenes/act3.md,526,dialogue,0,please... don't...,σε παρακαλώ... μην...,"{""speaker"": ""b""}"
scenes/act3.md:528:dialogue:0,scenes/act3.md,528,dialogue,0,"Your energy bar's looking awfully low there, wolf.","Η μπάρα ενέργειάς σου φαίνεται πολύ χαμηλή εκεί, λύκε.","{""speaker"": ""h""}"
scenes/act3.md:530:dialogue:0,scenes/act3.md,530,dialogue,0,"If I were you, I'd choose your next words very carefully.","Αν ήμουν εσύ, θα διάλεγα τις επόμενες λέξεις μου πολύ προσεκτικά.","{""speaker"": ""h""}"
scenes/act3.md:534:choice:0,scenes/act3.md,534,choice,0,Fine. I'm done protecting you.,Εντάξει. Τελείωσα να σε προστατεύω.,"{""anchor"": ""#act3_bad_2_jump""}"
scenes/act3.md:536:choice:0,scenes/act3.md,536,choice,0,I was right all along.,Είχα δίκιο από την αρχή.,"{""anchor"": ""#act3_bad_2_right""}"
scenes/act3.md:538:choice:0,scenes/act3.md,538,choice,0,I'm sorry.,Λυπάμαι.,"{""anchor"": ""#act3_good_2b""}"
scenes/act3.md:543:dialogue:0,scenes/act3.md,543,dialogue,0,"So, go ahead and jump. See what I care.","Λοιπόν, πήδα. Να δω τι με νοιάζει.","{""speaker"": ""b""}"
scenes/act3.md:547:dialogue:0,scenes/act3.md,547,dialogue,0,...,...,"{""speaker"": ""h""}"
scenes/act3.md:554:dialogue:0,scenes/act3.md,554,dialogue,0,Okay then. Bottoms up.,Εντάξει λοιπόν. Εις υγείαν.,"{""speaker"": ""h""}"
scenes/act3.md:561:dialogue:0,scenes/act3.md,561,dialogue,0,WAIT NO THAT WAS REVERSE PSYCHOLOGY YOU WERE SUPPOSED TO DO THE *OPPOSITE* OF WHAT I SA--,ΠΕΡΙΜΕΝΕ ΟΧΙ ΑΥΤΟ ΗΤΑΝ ΑΝΤΙΣΤΡΟΦΗ ΨΥΧΟΛΟΓΙΑ ΕΠΡΕΠΕ ΝΑ ΚΑΝΕΙΣ ΤΟ *ΑΝΤΙΘΕΤΟ* ΑΠ' ΑΥΤΟ ΠΟΥ ΕΙΠ--,"{""speaker"": ""b""}"
scenes/act3.md:571:dialogue:0,scenes/act3.md,571,dialogue,0,You *are* putting yourself in danger. Your so-called friends *are* using you. And *you* are using your so-called friends.,Εσύ *βάζεις* τον εαυτό σου σε κίνδυνο. Οι λεγόμενοι φίλοι σου *σε χρησιμοποιούν*. Και *εσύ* χρησιμοποιείς τους λεγόμενους φίλους σου.,"{""speaker"": ""b""}"
scenes/act3.md:575:dialogue:0,scenes/act3.md,575,dialogue,0,"So please, human... why don't you believe me?!","Οπότε σε παρακαλώ, άνθρωπος... γιατί δεν με πιστεύεις;","{""speaker"": ""b""}"
scenes/act3.md:577:dialogue:0,scenes/act3.md,577,dialogue,0,Because you never believed in *me*.,Γιατί εσύ ποτέ δεν πίστεψες σε *μένα*.,"{""speaker"": ""h""}"
scenes/act3.md:586:dialogue:0,scenes/act3.md,586,dialogue,0,"Other guard-wolves have humans who actually take time to patiently train them, to *learn* to work together,","Άλλοι guard-wolves έχουν ανθρώπους που αφιερώνουν χρόνο να τους εκπαιδεύουν υπομονετικά, να *μάθουν* να δουλεύουν μαζί,","{""speaker"": ""b""}"
scenes/act3.md:588:dialogue:0,scenes/act3.md,588,dialogue,0,Rather than hate the guard-wolves for trying to protect them! So why can't you jus--,Αντί να μισούν τους guard-wolves που προσπαθούν να τους προστατεύσουν! Γιατί εσύ δεν μπορείς απλά--,"{""speaker"": ""b""}"
scenes/act3.md:592:dialogue:0,scenes/act3.md,592,dialogue,0,Wrong ^fuck^ing answer.,Λάθος ^γαμημένη^ απάντηση.,"{""speaker"": ""h""}"
scenes/act3.md:617:dialogue:0,scenes/act3.md,617,dialogue,0,"*""The only thing to fear is fear itself.""*","*""Το μόνο που έχουμε να φοβόμαστε είναι ο φόβος ο ίδιος.""*","{""speaker"": ""h""}"
scenes/act3.md:621:dialogue:0,scenes/act3.md,621,dialogue,0,"*""Don't worry, be happy!""*","*""Don't worry, be happy!""*","{""speaker"": ""h""}"
scenes/act3.md:625:dialogue:0,scenes/act3.md,625,dialogue,0,All the wise folk of our time agree: negative emotions are *bad!*,Όλοι οι σοφοί της εποχής μας συμφωνούν: τα αρνητικά συναισθήματα είναι *κακά!*,"{""speaker"": ""h""}"
scenes/act3.md:629:dialogue:0,scenes/act3.md,629,dialogue,0,Duh! That's why they're called *negative!*,Ντάα! Γι' αυτό λέγονται *αρνητικά!*,"{""speaker"": ""h""}"
scenes/act3.md:631:dialogue:0,scenes/act3.md,631,dialogue,0,human... please...,άνθρωπος... σε παρακαλώ...,"{""speaker"": ""b""}"
scenes/act3.md:635:dialogue:0,scenes/act3.md,635,dialogue,0,"A while back, I said: “I just want to be free from all this pain.”","Πριν από λίγο καιρό, είπα: «Απλά θέλω να είμαι ελεύθερος από όλο αυτόν τον πόνο.»","{""speaker"": ""h""}"
scenes/act3.md:637:dialogue:0,scenes/act3.md,637,dialogue,0,"I got my wish. I no longer feel pain, or fear, or anxiety...","Πήρα την ευχή μου. Δεν νιώθω πια πόνο, ή φόβο, ή άγχος...","{""speaker"": ""h""}"
scenes/act3.md:639:dialogue:0,scenes/act3.md,639,dialogue,0,I don't feel anything at all.,Δεν νιώθω τίποτα καθόλου.,"{""speaker"": ""h""}"
scenes/act3.md:651:dialogue:0,scenes/act3.md,651,dialogue,0,"I was so obsessed with making sure nothing else hurt you, that I didn't realize *I* was creating the hurt.","Ήμουν τόσο εμμονικός να βεβαιωθώ ότι τίποτα άλλο δεν θα σε πλήγωνε, που δεν κατάλαβα ότι *εγώ* δημιουργούσα τον πόνο.","{""speaker"": ""b""}"
scenes/act3.md:658:dialogue:0,scenes/act3.md,658,dialogue,0,NO. S^HIT^.,ΟΧΙ. Σ^ΚΑΤΑ^.,"{""speaker"": ""h""}"
scenes/act3.md:662:dialogue:0,scenes/act3.md,662,dialogue,0,^GODDAMN^. It really took you this long to finally figure it out?!,^ΓΑΜΩΤΟ^. Πράγματι σου πήρε τόσο πολύ να το καταλάβεις τελικά;,"{""speaker"": ""h""}"
scenes/act3.md:666:dialogue:0,scenes/act3.md,666,dialogue,0,"You could've saved us so much trouble, you big fluffy dumb^ass^. Why didn't you realize this sooner?...","Θα μας είχες γλιτώσει τόσο μπέρδεμα, μεγάλο χνουδωτό χαζο^κώλο^. Γιατί δεν το κατάλαβες νωρίτερα;...","{""speaker"": ""h""}"
scenes/act3.md:678:dialogue:0,scenes/act3.md,678,dialogue,0,...you're *sorry.*,...*λυπάσαι*.,"{""speaker"": ""h""}"
scenes/act3.md:682:dialogue:0,scenes/act3.md,682,dialogue,0,...,...,"{""speaker"": ""h""}"
scenes/act3.md:684:dialogue:0,scenes/act3.md,684,dialogue,0,Sorry for *what*?,Λυπάσαι για *τι*;,"{""speaker"": ""h""}"
scenes/act3.md:706:choice:0,scenes/act3.md,706,choice,0,I'm sorry I wasn't a good protector.,Λυπάμαι που δεν ήμουν καλός προστάτης.,"{""anchor"": ""#act3_good_3_protector""}"
scenes/act3.md:708:choice:0,scenes/act3.md,708,choice,0,I'm sorry I didn't respect you.,Λυπάμαι που δεν σ' είχα σεβαστεί.,"{""anchor"": ""#act3_good_3_respect""}"
scenes/act3.md:710:choice:0,scenes/act3.md,710,choice,0,I'm sorry.,Λυπάμαι.,"{""anchor"": ""#act3_good_4""}"
scenes/act3.md:717:choice:0,scenes/act3.md,717,choice,0,I'm sorry I have a terrible human!,Λυπάμαι που έχω τρομερό άνθρωπο!,"{""anchor"": ""#act3_bad_2_terrible""}"
scenes/act3.md:719:choice:0,scenes/act3.md,719,choice,0,I'm sorry I didn't respect you.,Λυπάμαι που δεν σ' είχα σεβαστεί.,"{""anchor"": ""#act3_good_3_respect""}"
